doc_id,date,tip,period,canonical,label,count,max_score
2025-05-11_multumesc-geluduminica-ca-ai-urcat-pe-scena-romaniainlumina,2025-05-11,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.81
2025-05-11_nu-putem-trece-cu-vederea-faptul-ca-george-simion-a-dat-sper,2025-05-11,facebook-post,2025Q2 campanie + investitură,simion,persoană politică,1,0.904
2025-05-11_nu-putem-trece-cu-vederea-faptul-ca-george-simion-a-dat-sper,2025-05-11,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.939
2025-05-11_romania-are-nevoie-de-noi-toti-traim-vremuri-care-ne-pun-la,2025-05-11,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.972
2025-05-11_romania-are-nevoie-de-noi-toti-traim-vremuri-care-ne-pun-la,2025-05-11,facebook-post,2025Q2 campanie + investitură,românie,țară,2,0.939
2025-05-11_romania-are-nevoie-de-noi-toti-traim-vremuri-care-ne-pun-la,2025-05-11,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.805
2025-05-12_echilibru-si-o-schimbare-in-bine-sau-haos-social-si-dezastru,2025-05-12,facebook-post,2025Q2 campanie + investitură,româniei,țară,1,0.906
2025-05-12_impreuna-putem-construi-o-romanie-in-care-copiii-nostri-sa-r,2025-05-12,facebook-post,2025Q2 campanie + investitură,românie,țară,2,0.966
2025-05-12_impreuna-putem-construi-o-romanie-in-care-copiii-nostri-sa-r,2025-05-12,facebook-post,2025Q2 campanie + investitură,nicusordan,persoană politică,1,0.765
2025-05-12_impreuna-putem-construi-o-romanie-in-care-copiii-nostri-sa-r,2025-05-12,facebook-post,2025Q2 campanie + investitură,româniaonestă,țară,1,0.722
2025-05-12_intotdeauna-inainte-de-primar-sau-presedinte-voi-fi-un-om-pr,2025-05-12,facebook-post,2025Q2 campanie + investitură,primar,persoană politică,1,0.518
2025-05-12_intotdeauna-inainte-de-primar-sau-presedinte-voi-fi-un-om-pr,2025-05-12,facebook-post,2025Q2 campanie + investitură,românie,țară,1,0.859
2025-05-12_intotdeauna-inainte-de-primar-sau-presedinte-voi-fi-un-om-pr,2025-05-12,facebook-post,2025Q2 campanie + investitură,româniei,țară,1,0.932
2025-05-12_intotdeauna-inainte-de-primar-sau-presedinte-voi-fi-un-om-pr,2025-05-12,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.865
2025-05-12_intotdeauna-inainte-de-primar-sau-presedinte-voi-fi-un-om-pr,2025-05-12,facebook-post,2025Q2 campanie + investitură,romaniainlumina,țară,1,0.883
2025-05-12_romania-are-nevoie-de-un-presedinte-curajos-care-se-prezinta,2025-05-12,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.979
2025-05-12_romania-are-nevoie-de-un-presedinte-curajos-care-se-prezinta,2025-05-12,facebook-post,2025Q2 campanie + investitură,simion,persoană politică,1,0.905
2025-05-12_romania-are-nevoie-de-un-presedinte-curajos-care-se-prezinta,2025-05-12,facebook-post,2025Q2 campanie + investitură,nd,partid politic,1,0.558
2025-05-13_iti-multumesc-delia-grigore-pentru-ca-esti-vocea-romilor-din,2025-05-13,facebook-post,2025Q2 campanie + investitură,delia grigore,persoană politică,1,0.944
2025-05-13_iti-multumesc-delia-grigore-pentru-ca-esti-vocea-romilor-din,2025-05-13,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.974
2025-05-13_iti-multumesc-delia-grigore-pentru-ca-esti-vocea-romilor-din,2025-05-13,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.897
2025-05-13_iti-multumesc-delia-grigore-pentru-ca-esti-vocea-romilor-din,2025-05-13,facebook-post,2025Q2 campanie + investitură,romaniapentrutoti,țară,1,0.93
2025-05-13_oana-gheorghiu-este-omul-care-a-strans-milioane-de-romani-in,2025-05-13,facebook-post,2025Q2 campanie + investitură,oana gheorghiu,persoană politică,1,0.946
2025-05-13_oana-gheorghiu-este-omul-care-a-strans-milioane-de-romani-in,2025-05-13,facebook-post,2025Q2 campanie + investitură,românia onestă,țară,1,0.743
2025-05-13_vin-dintr-o-familie-simpla-dintr-un-oras-mic-al-romaniei-am,2025-05-13,facebook-post,2025Q2 campanie + investitură,româniei,țară,1,0.934
2025-05-13_vin-dintr-o-familie-simpla-dintr-un-oras-mic-al-romaniei-am,2025-05-13,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.725
2025-05-14_a-patra-dezbatere-consecutiva-a-patra-oara-cand-george-simio,2025-05-14,facebook-post,2025Q2 campanie + investitură,simion,persoană politică,1,0.963
2025-05-14_a-patra-dezbatere-consecutiva-a-patra-oara-cand-george-simio,2025-05-14,facebook-post,2025Q2 campanie + investitură,georgesimion,persoană politică,1,0.649
2025-05-14_am-primit-cu-multa-emotie-si-recunostinta-mesajul-presedinte,2025-05-14,facebook-post,2025Q2 campanie + investitură,republicii moldova,țară,1,0.843
2025-05-14_am-primit-cu-multa-emotie-si-recunostinta-mesajul-presedinte,2025-05-14,facebook-post,2025Q2 campanie + investitură,maia sandu,persoană politică,1,0.903
2025-05-14_am-primit-cu-multa-emotie-si-recunostinta-mesajul-presedinte,2025-05-14,facebook-post,2025Q2 campanie + investitură,nicușor-daniel dan,persoană politică,1,0.494
2025-05-14_banii-folositi-de-stat-pentru-retetele-compensate-nu-sunt-si,2025-05-14,facebook-post,2025Q2 campanie + investitură,simion,persoană politică,1,0.949
2025-05-14_banii-folositi-de-stat-pentru-retetele-compensate-nu-sunt-si,2025-05-14,facebook-post,2025Q2 campanie + investitură,georgesimion,persoană politică,1,0.638
2025-05-14_gicu-micu-din-spania-este-unul-dintre-milioanele-de-romani-c,2025-05-14,facebook-post,2025Q2 campanie + investitură,gicu micu,persoană politică,1,0.906
2025-05-14_gicu-micu-din-spania-este-unul-dintre-milioanele-de-romani-c,2025-05-14,facebook-post,2025Q2 campanie + investitură,spania,țară,1,0.985
2025-05-14_ii-multumesc-prim-ministrului-poloniei-donald-tusk-pentru-ac,2025-05-14,facebook-post,2025Q2 campanie + investitură,poloniei,țară,1,0.962
2025-05-14_ii-multumesc-prim-ministrului-poloniei-donald-tusk-pentru-ac,2025-05-14,facebook-post,2025Q2 campanie + investitură,donald tusk,persoană politică,1,0.958
2025-05-14_ii-multumesc-prim-ministrului-poloniei-donald-tusk-pentru-ac,2025-05-14,facebook-post,2025Q2 campanie + investitură,rafał trzaskowski,persoană politică,1,0.935
2025-05-14_ii-multumesc-prim-ministrului-poloniei-donald-tusk-pentru-ac,2025-05-14,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.869
2025-05-14_ii-multumesc-prim-ministrului-poloniei-donald-tusk-pentru-ac,2025-05-14,facebook-post,2025Q2 campanie + investitură,polonia,țară,1,0.964
2025-05-14_insusi-omul-pe-care-isi-cladeste-campania-george-simion-spun,2025-05-14,facebook-post,2025Q2 campanie + investitură,simion,persoană politică,1,0.85
2025-05-14_insusi-omul-pe-care-isi-cladeste-campania-george-simion-spun,2025-05-14,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.662
2025-05-15_cine-pe-cine-ia-de-mana-imparte-sau-nu-george-simion-pareril,2025-05-15,facebook-post,2025Q2 campanie + investitură,simion,persoană politică,1,0.902
2025-05-15_cine-pe-cine-ia-de-mana-imparte-sau-nu-george-simion-pareril,2025-05-15,facebook-post,2025Q2 campanie + investitură,georgescu,persoană politică,1,0.859
2025-05-15_contracandidatul-meu-minte-ca-o-gazeta-ruseasca-nu-exista-ni,2025-05-15,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.925
2025-05-15_contracandidatul-meu-minte-ca-o-gazeta-ruseasca-nu-exista-ni,2025-05-15,facebook-post,2025Q2 campanie + investitură,nicușor-daniel dan,persoană politică,1,0.589
2025-05-15_este-intolerabil-sa-jignesti-sute-de-mii-de-copii-si-adulti,2025-05-15,facebook-post,2025Q2 campanie + investitură,românia,țară,2,0.931
2025-05-15_este-intolerabil-sa-jignesti-sute-de-mii-de-copii-si-adulti,2025-05-15,facebook-post,2025Q2 campanie + investitură,româniei,țară,1,0.886
2025-05-15_este-intolerabil-sa-jignesti-sute-de-mii-de-copii-si-adulti,2025-05-15,facebook-post,2025Q2 campanie + investitură,nicușor-daniel dan,persoană politică,1,0.55
2025-05-15_ii-multumesc-starului-imsebastianstan-care-a-castigat-globul,2025-05-15,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.671
2025-05-15_romania-are-speranta-drumul-spre-stabilitate-cere-seriozitat,2025-05-15,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.965
2025-05-15_romania-are-speranta-drumul-spre-stabilitate-cere-seriozitat,2025-05-15,facebook-post,2025Q2 campanie + investitură,bolojan,persoană politică,1,0.884
2025-05-15_romania-are-speranta-drumul-spre-stabilitate-cere-seriozitat,2025-05-15,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.796
2025-05-15_simion-si-interlopii-spune-mi-cu-cine-umbli-ca-sa-iti-spun-c,2025-05-15,facebook-post,2025Q2 campanie + investitură,simion,persoană politică,3,0.893
2025-05-15_simion-si-partidul-lui-despre-femei-felul-in-care-un-barbat,2025-05-15,facebook-post,2025Q2 campanie + investitură,simion,persoană politică,3,0.902
2025-05-15_simion-si-partidul-lui-despre-femei-felul-in-care-un-barbat,2025-05-15,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.932
2025-05-15_va-multumesc-pentru-sutele-de-mesaje-in-care-imi-spuneti-ca,2025-05-15,facebook-post,2025Q2 campanie + investitură,nicușor dan,persoană politică,1,0.927
2025-05-15_va-multumesc-pentru-sutele-de-mesaje-in-care-imi-spuneti-ca,2025-05-15,facebook-post,2025Q2 campanie + investitură,nicusordan,persoană politică,1,0.466
2025-05-15_va-multumesc-pentru-sutele-de-mesaje-in-care-imi-spuneti-ca,2025-05-15,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.623
2025-05-16_am-insotit-un-grup-de-lucratori-dintr-un-depozit-la-iesirea,2025-05-16,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.899
2025-05-16_am-insotit-un-grup-de-lucratori-dintr-un-depozit-la-iesirea,2025-05-16,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.797
2025-05-16_am-insotit-un-grup-de-lucratori-dintr-un-depozit-la-iesirea,2025-05-16,facebook-post,2025Q2 campanie + investitură,nicusorpresedinte,persoană politică,1,0.608
2025-05-16_cirese-si-bujori-de-la-oamenii-vrednici-e-plina-romania-de-e,2025-05-16,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.958
2025-05-16_cirese-si-bujori-de-la-oamenii-vrednici-e-plina-romania-de-e,2025-05-16,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.844
2025-05-16_eu-si-credinta-s-au-spus-multe-minciuni-despre-mine-in-aceas,2025-05-16,facebook-post,2025Q2 campanie + investitură,nicusordan,persoană politică,1,0.855
2025-05-16_eu-si-credinta-s-au-spus-multe-minciuni-despre-mine-in-aceas,2025-05-16,facebook-post,2025Q2 campanie + investitură,fyp,partid politic,1,0.493
2025-05-16_final-de-campanie-o-campanie-onesta-pentru-o-romanie-onesta,2025-05-16,facebook-post,2025Q2 campanie + investitură,românie,țară,1,0.817
2025-05-16_final-de-campanie-o-campanie-onesta-pentru-o-romanie-onesta,2025-05-16,facebook-post,2025Q2 campanie + investitură,nicusordan,persoană politică,1,0.793
2025-05-16_in-timp-ce-contracandidatul-meu-jignea-poporul-francez-chiar,2025-05-16,facebook-post,2025Q2 campanie + investitură,macron,persoană politică,1,0.913
2025-05-16_in-timp-ce-contracandidatul-meu-jignea-poporul-francez-chiar,2025-05-16,facebook-post,2025Q2 campanie + investitură,franței,țară,2,0.964
2025-05-16_in-timp-ce-contracandidatul-meu-jignea-poporul-francez-chiar,2025-05-16,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.894
2025-05-16_in-timp-ce-contracandidatul-meu-jignea-poporul-francez-chiar,2025-05-16,facebook-post,2025Q2 campanie + investitură,franța,țară,1,0.962
2025-05-16_in-timp-ce-contracandidatul-meu-jignea-poporul-francez-chiar,2025-05-16,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.615
2025-05-16_in-timp-ce-contracandidatul-meu-jignea-poporul-francez-chiar,2025-05-16,facebook-post,2025Q2 campanie + investitură,emmanuelmacron,persoană politică,1,0.675
2025-05-16_romania-care-munceste-merita-respect-si-sustinere-am-fost-la,2025-05-16,facebook-post,2025Q2 campanie + investitură,românia,țară,3,0.986
2025-05-16_romania-care-munceste-merita-respect-si-sustinere-am-fost-la,2025-05-16,facebook-post,2025Q2 campanie + investitură,nicușordan,persoană politică,1,0.708
2025-05-16_romania-care-munceste-merita-respect-si-sustinere-am-fost-la,2025-05-16,facebook-post,2025Q2 campanie + investitură,româniaonestă,țară,1,0.932
2025-05-16_sunt-oamenii-care-duc-romania-in-toata-europa-pe-ploaie-nins,2025-05-16,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.973
2025-05-16_sunt-oamenii-care-duc-romania-in-toata-europa-pe-ploaie-nins,2025-05-16,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.781
2025-05-16_tractorul-porneste-si-pana-pe-camp-arzi-motorina-de-200-de-l,2025-05-16,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.663
2025-05-16_tractorul-porneste-si-pana-pe-camp-arzi-motorina-de-200-de-l,2025-05-16,facebook-post,2025Q2 campanie + investitură,nicusordan,persoană politică,1,0.683
2025-05-16_tractorul-porneste-si-pana-pe-camp-arzi-motorina-de-200-de-l,2025-05-16,facebook-post,2025Q2 campanie + investitură,hailavot,persoană politică,1,0.463
2025-05-17_continuati-sa-credeti-in-romania-si-iesiti-la-vot-nu-e-o-ale,2025-05-17,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.973
2025-05-17_dragi-romani-din-diaspora-dreptul-vostru-alegerea-voastra-do,2025-05-17,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.983
2025-05-17_romania-poate-fi-din-nou-locul-in-care-femeile-aleg-sa-raman,2025-05-17,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.982
2025-05-18_a-fost-o-mobilizare-fara-precedent-si-de-aceea-victoria-este,2025-05-18,facebook-post,2025Q2 campanie + investitură,româniei,țară,1,0.922
2025-05-18_a-fost-o-mobilizare-fara-precedent-si-de-aceea-victoria-este,2025-05-18,facebook-post,2025Q2 campanie + investitură,românie,țară,1,0.738
2025-05-18_a-fost-o-mobilizare-fara-precedent-si-de-aceea-victoria-este,2025-05-18,facebook-post,2025Q2 campanie + investitură,nicusordan,persoană politică,1,0.78
2025-05-18_am-plecat-spre-fagaras-cu-mic-cu-mare-votul-este-despre-noi,2025-05-18,facebook-post,2025Q2 campanie + investitură,țară,țară,3,0.617
2025-05-18_am-votat-astazi-la-fagaras-in-orasul-meu-natal-in-scoala-in,2025-05-18,facebook-post,2025Q2 campanie + investitură,românia,țară,2,0.973
2025-05-18_un-gand-special-de-recunostinta-si-multumiri-cetatenilor-rom,2025-05-18,facebook-post,2025Q2 campanie + investitură,r. moldova,țară,1,0.919
2025-05-18_un-gand-special-de-recunostinta-si-multumiri-cetatenilor-rom,2025-05-18,facebook-post,2025Q2 campanie + investitură,maia sandu,persoană politică,1,0.931
2025-05-21_am-avut-o-prima-discutie-informala-cu-presedinta-parlamentul,2025-05-21,facebook-post,2025Q2 campanie + investitură,parlamentului european,instituție națională,1,0.591
2025-05-21_am-avut-o-prima-discutie-informala-cu-presedinta-parlamentul,2025-05-21,facebook-post,2025Q2 campanie + investitură,roberta metsola,persoană politică,1,0.964
2025-05-21_am-avut-o-prima-discutie-informala-cu-presedinta-parlamentul,2025-05-21,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.97
2025-05-22_am-fost-bucuros-sa-particip-la-gala-repatriot-un-eveniment-d,2025-05-22,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.968
2025-05-22_am-fost-bucuros-sa-particip-la-gala-repatriot-un-eveniment-d,2025-05-22,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.805
2025-05-22_astazi-am-primit-validarea-mandatului-de-presedinte-al-roman,2025-05-22,facebook-post,2025Q2 campanie + investitură,președinte,persoană politică,2,0.762
2025-05-22_astazi-am-primit-validarea-mandatului-de-presedinte-al-roman,2025-05-22,facebook-post,2025Q2 campanie + investitură,româniei,țară,1,0.948
2025-05-22_astazi-am-primit-validarea-mandatului-de-presedinte-al-roman,2025-05-22,facebook-post,2025Q2 campanie + investitură,românie,țară,1,0.828
2025-05-22_astazi-am-primit-validarea-mandatului-de-presedinte-al-roman,2025-05-22,facebook-post,2025Q2 campanie + investitură,președintepentrutoți,persoană politică,1,0.731
2025-05-23_dragi-bucuresteni-orasul-apartine-oamenilor-nu-functiilor-ia,2025-05-23,facebook-post,2025Q2 campanie + investitură,primar general,persoană politică,1,0.77
2025-05-24_investitia-in-educatia-tinerilor-ii-va-ajuta-pe-ei-sa-creasc,2025-05-24,facebook-post,2025Q2 campanie + investitură,românia,țară,2,0.949
2025-05-24_romania-continuam-pe-drumul-democratic-pro-european-si-trans,2025-05-24,facebook-post,2025Q2 campanie + investitură,românia,țară,3,0.989
2025-05-24_romania-continuam-pe-drumul-democratic-pro-european-si-trans,2025-05-24,facebook-post,2025Q2 campanie + investitură,politicienilor,persoană politică,1,0.454
2025-05-25_am-avut-astazi-o-discutie-utila-si-foarte-placuta-cu-o-parte,2025-05-25,facebook-post,2025Q2 campanie + investitură,uniunii europene,instituție internațională,1,0.508
2025-05-25_am-avut-astazi-o-discutie-utila-si-foarte-placuta-cu-o-parte,2025-05-25,facebook-post,2025Q2 campanie + investitură,polonia,țară,1,0.971
2025-05-25_am-avut-astazi-o-discutie-utila-si-foarte-placuta-cu-o-parte,2025-05-25,facebook-post,2025Q2 campanie + investitură,frontex,instituție internațională,1,0.545
2025-05-25_am-participat-astazi-cu-emotie-si-speranta-la-marsul-milionu,2025-05-25,facebook-post,2025Q2 campanie + investitură,polonia,țară,2,0.99
2025-05-25_am-participat-astazi-cu-emotie-si-speranta-la-marsul-milionu,2025-05-25,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.988
2025-05-25_am-participat-astazi-cu-emotie-si-speranta-la-marsul-milionu,2025-05-25,facebook-post,2025Q2 campanie + investitură,româniei,țară,1,0.966
2025-05-25_am-participat-astazi-cu-emotie-si-speranta-la-marsul-milionu,2025-05-25,facebook-post,2025Q2 campanie + investitură,rafał trzaskowski,persoană politică,1,0.938
2025-05-25_am-participat-astazi-cu-emotie-si-speranta-la-marsul-milionu,2025-05-25,facebook-post,2025Q2 campanie + investitură,rumunia,țară,1,0.944
2025-05-25_am-participat-astazi-cu-emotie-si-speranta-la-marsul-milionu,2025-05-25,facebook-post,2025Q2 campanie + investitură,polska,țară,1,0.969
2025-05-25_cu-ocazia-zilei-romanilor-de-pretutindeni-gandurile-mele-se,2025-05-25,facebook-post,2025Q2 campanie + investitură,românia,țară,2,0.988
2025-05-25_cu-ocazia-zilei-romanilor-de-pretutindeni-gandurile-mele-se,2025-05-25,facebook-post,2025Q2 campanie + investitură,președinte,persoană politică,1,0.466
2025-05-26_astazi-am-depus-juramantul-in-fata-parlamentului-romaniei-ca,2025-05-26,facebook-post,2025Q2 campanie + investitură,româniei,țară,1,0.935
2025-05-26_astazi-am-depus-juramantul-in-fata-parlamentului-romaniei-ca,2025-05-26,facebook-post,2025Q2 campanie + investitură,președinte,persoană politică,2,0.668
2025-05-26_astazi-am-depus-juramantul-in-fata-parlamentului-romaniei-ca,2025-05-26,facebook-post,2025Q2 campanie + investitură,românia,țară,2,0.969
2025-05-26_astazi-am-depus-juramantul-in-fata-parlamentului-romaniei-ca,2025-05-26,facebook-post,2025Q2 campanie + investitură,republicii moldova,țară,1,0.845
2025-05-26_astazi-am-depus-juramantul-in-fata-parlamentului-romaniei-ca,2025-05-26,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.521
2025-05-28_am-fost-onorat-sa-port-o-discutie-cu-presedintele-donald-tru,2025-05-28,facebook-post,2025Q2 campanie + investitură,trump,persoană politică,1,0.849
2025-05-28_am-fost-onorat-sa-port-o-discutie-cu-presedintele-donald-tru,2025-05-28,facebook-post,2025Q2 campanie + investitură,sua,țară,1,0.974
2025-05-29_decizia-surprinzatoare-a-curtii-constitutionale-anuntata-ast,2025-05-29,facebook-post,2025Q2 campanie + investitură,parlamentului,instituție națională,1,0.474
2025-05-29_gandurile-mele-se-indreapta-catre-familiile-lovite-de-inunda,2025-05-29,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.956
2025-05-31_am-fost-astazi-in-comuna-bacel-grav-afectata-de-inundatii-am,2025-05-31,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.952
2025-05-31_astazi-am-fost-la-praid-alaturi-de-o-comunitate-profund-afec,2025-05-31,facebook-post,2025Q2 campanie + investitură,premierului,persoană politică,1,0.677
2025-05-31_astazi-am-fost-la-praid-alaturi-de-o-comunitate-profund-afec,2025-05-31,facebook-post,2025Q2 campanie + investitură,salrom,instituție națională,1,0.454
2025-06-01_astazi-de-1-iunie-celebram-inocenta-bucuria-si-speranta-pe-c,2025-06-01,facebook-post,2025Q3 deficit + reforma economică,româniei,țară,1,0.955
2025-06-01_astazi-de-1-iunie-celebram-inocenta-bucuria-si-speranta-pe-c,2025-06-01,facebook-post,2025Q3 deficit + reforma economică,românia,țară,1,0.874
2025-06-02_am-incheiat-astazi-un-summit-b9-important-la-vilnius-alaturi,2025-06-02,facebook-post,2025Q3 deficit + reforma economică,rusia,țară,1,0.825
2025-06-02_am-incheiat-astazi-un-summit-b9-important-la-vilnius-alaturi,2025-06-02,facebook-post,2025Q3 deficit + reforma economică,românia,țară,1,0.965
2025-06-04_astazi-am-prezentat-principalele-teme-care-se-afla-pe-agenda,2025-06-04,facebook-post,2025Q3 deficit + reforma economică,româniei,țară,1,0.94
2025-06-04_astazi-am-prezentat-principalele-teme-care-se-afla-pe-agenda,2025-06-04,facebook-post,2025Q3 deficit + reforma economică,românia,țară,3,0.972
2025-06-04_astazi-am-prezentat-principalele-teme-care-se-afla-pe-agenda,2025-06-04,facebook-post,2025Q3 deficit + reforma economică,ce,instituție națională,1,0.591
2025-06-04_astazi-am-prezentat-principalele-teme-care-se-afla-pe-agenda,2025-06-04,facebook-post,2025Q3 deficit + reforma economică,majestății sale,persoană politică,1,0.498
2025-06-04_astazi-am-prezentat-principalele-teme-care-se-afla-pe-agenda,2025-06-04,facebook-post,2025Q3 deficit + reforma economică,consiliul european,instituție internațională,1,0.471
2025-06-04_astazi-am-prezentat-principalele-teme-care-se-afla-pe-agenda,2025-06-04,facebook-post,2025Q3 deficit + reforma economică,președinteleromâniei,persoană politică,1,0.64
2025-06-04_astazi-am-prezentat-principalele-teme-care-se-afla-pe-agenda,2025-06-04,facebook-post,2025Q3 deficit + reforma economică,românia2025,țară,1,0.825
2025-06-08_astazi-romania-a-celebrat-o-pe-una-dintre-cele-mai-mari-spor,2025-06-08,facebook-post,2025Q3 deficit + reforma economică,românia,țară,1,0.981
2025-06-10_i-am-urat-un-calduros-bun-venit-in-romania-majestatii-sale-f,2025-06-10,facebook-post,2025Q3 deficit + reforma economică,românia,țară,2,0.949
2025-06-10_i-am-urat-un-calduros-bun-venit-in-romania-majestatii-sale-f,2025-06-10,facebook-post,2025Q3 deficit + reforma economică,majestății sale,persoană politică,2,0.581
2025-06-10_i-am-urat-un-calduros-bun-venit-in-romania-majestatii-sale-f,2025-06-10,facebook-post,2025Q3 deficit + reforma economică,felipe al vi-lea,persoană politică,1,0.864
2025-06-10_i-am-urat-un-calduros-bun-venit-in-romania-majestatii-sale-f,2025-06-10,facebook-post,2025Q3 deficit + reforma economică,spaniei,țară,4,0.972
2025-06-10_ma-bucur-sa-ma-aflu-astazi-la-chisinau-in-prima-mea-vizita-o,2025-06-10,facebook-post,2025Q3 deficit + reforma economică,președinte,persoană politică,1,0.513
2025-06-10_ma-bucur-sa-ma-aflu-astazi-la-chisinau-in-prima-mea-vizita-o,2025-06-10,facebook-post,2025Q3 deficit + reforma economică,româniei,țară,2,0.922
2025-06-10_ma-bucur-sa-ma-aflu-astazi-la-chisinau-in-prima-mea-vizita-o,2025-06-10,facebook-post,2025Q3 deficit + reforma economică,r. moldova,țară,2,0.981
2025-06-10_ma-bucur-sa-ma-aflu-astazi-la-chisinau-in-prima-mea-vizita-o,2025-06-10,facebook-post,2025Q3 deficit + reforma economică,românia,țară,1,0.813
2025-06-11_astazi-la-odesa-am-avut-o-discutie-foarte-buna-cu-reprezenta,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,ucrainei,țară,1,0.82
2025-06-11_astazi-la-odesa-am-avut-o-discutie-foarte-buna-cu-reprezenta,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,româniei,țară,1,0.888
2025-06-11_astazi-la-odesa-am-avut-o-discutie-foarte-buna-cu-reprezenta,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,ucraina,țară,1,0.696
2025-06-11_astazi-la-odesa-am-avut-o-discutie-foarte-buna-cu-reprezenta,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,românia,țară,1,0.956
2025-06-11_astazi-la-odesa-in-marja-summitului-ucraina-europa-de-sud-es,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,ucraina,țară,3,0.977
2025-06-11_astazi-la-odesa-in-marja-summitului-ucraina-europa-de-sud-es,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,românia,țară,2,0.973
2025-06-11_astazi-la-odesa-in-marja-summitului-ucraina-europa-de-sud-es,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,r. moldova,țară,1,0.978
2025-06-11_astazi-la-odesa-in-marja-summitului-ucraina-europa-de-sud-es,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,ucrainei,țară,1,0.847
2025-06-11_astazi-la-odesa-in-marja-summitului-ucraina-europa-de-sud-es,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,volodîmîr zelenski,persoană politică,1,0.891
2025-06-11_astazi-la-odesa-in-marja-summitului-ucraina-europa-de-sud-es,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,republicii moldova,țară,1,0.886
2025-06-11_astazi-la-odesa-in-marja-summitului-ucraina-europa-de-sud-es,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,maia sandu,persoană politică,1,0.963
2025-06-11_astazi-la-odesa-in-marja-summitului-ucraina-europa-de-sud-es,2025-06-11,facebook-post,2025Q3 deficit + reforma economică,republicamoldova,țară,1,0.831
2025-06-13_mineriada-din-13-15-iunie-1990-ramane-unul-dintre-cele-mai-d,2025-06-13,facebook-post,2025Q3 deficit + reforma economică,justiția,instituție națională,2,0.859
2025-06-16_i-am-invitat-astazi-la-palatul-cotroceni-pe-reprezentantii-s,2025-06-16,facebook-post,2025Q3 deficit + reforma economică,românia,țară,1,0.971
2025-06-16_i-am-invitat-astazi-la-palatul-cotroceni-pe-reprezentantii-s,2025-06-16,facebook-post,2025Q3 deficit + reforma economică,președinte,persoană politică,1,0.788
2025-06-18_romania-se-confrunta-cu-un-nivel-ingrijorator-de-violenta-im,2025-06-18,facebook-post,2025Q3 deficit + reforma economică,românia,țară,1,0.943
2025-06-20_l-am-desemnat-astazi-pe-domnul-ilie-bolojan-in-functia-de-pr,2025-06-20,facebook-post,2025Q3 deficit + reforma economică,bolojan,persoană politică,2,0.945
2025-06-20_l-am-desemnat-astazi-pe-domnul-ilie-bolojan-in-functia-de-pr,2025-06-20,facebook-post,2025Q3 deficit + reforma economică,româniei,țară,1,0.959
